Sample,Median Index,Mean Index,Number of reads,Number of correctly classified reads,Number of reads classified at a lower level by Kraken,Number of reads classified at a higher level by Kraken,Number of reads classified wrong by Kraken,Unclassified reads,Median Index of reads classified at a higher level by Kraken,Mean Index of reads classified at a higher level by Kraken,Median Index of reads classified wrong by Kraken,Mean Index of reads classified wrong by Kraken
plant_sample_10-0.65,9,7.48459923,33220936,984432,84817,7994165,12556,24193436,3,3.822726951,1,1.420436445
plant_sample_10-0.70,9,7.869990508,33220936,681908,56588,6301971,8462,26197067,3,4.027139128,1,1.439612385
plant_sample_10-0.75,9,8.155866951,33220936,481424,38768,4933260,5851,27773383,3,4.202769365,1,1.464877799
plant_sample_10-0.80,9,8.442763323,33220936,299718,23182,3412709,3617,29484978,3,4.37396391,1,1.494608792
plant_sample_10-0.85,9,8.646617994,33220936,179324,13451,2253753,2151,30772337,4,4.514272416,1,1.541608554
plant_sample_10-0.90,9,8.785719042,33220936,101168,7318,1460444,1262,31648398,5,4.755572963,1,1.587955626
plant_sample_10-0.95,9,8.888292642,33220936,47381,3251,865151,583,32300335,5,5.208345133,1,1.727272727
plant_sample_10-1.00,9,8.954243433,33220936,16690,1152,471298,221,32725139,7,6.096779532,1,1.832579186
plant_sample_11-0.05,0,1.528662056,33190396,17839608,2141653,11183052,1660212,2364815,2,2.225566241,2,1.975988609
plant_sample_11-0.10,1,1.929823465,33190396,14887845,1571216,14297656,712412,3222097,2,2.323100584,1,1.690545639
plant_sample_11-0.15,2,2.362019965,33190396,12275779,1201352,16311029,361279,4187922,2,2.431397369,1,1.541755818
plant_sample_11-0.20,2,2.832134693,33190396,9978660,935244,17576698,201949,5384321,2,2.549270802,1,1.45634789
plant_sample_11-0.25,2,3.250629278,33190396,8328751,765277,18096978,132024,6586030,2,2.652866849,1,1.416507605
plant_sample_11-0.30,2,3.775911713,33190396,6686558,604529,18106164,85347,8267898,2,2.783288608,1,1.387066915
plant_sample_11-0.35,3,4.317748393,33190396,5353196,477713,17557515,59361,10178030,2,2.918592352,1,1.375212682
plant_sample_11-0.40,3,4.869545214,33190396,4243796,373730,16589331,42075,12274837,2,3.057851459,1,1.37083779
plant_sample_11-0.45,5,5.420455905,33190396,3324317,288205,15298270,30182,14499256,3,3.204744654,1,1.371214631
plant_sample_11-0.50,9,5.873115584,33190396,2682341,228162,14025401,22834,16423324,3,3.334044567,1,1.372514671
plant_sample_11-0.55,9,6.400023218,33190396,2036665,168904,12327276,16422,18776872,3,3.496824359,1,1.381622214
plant_sample_11-0.60,9,6.898810457,33190396,1509344,121467,10517113,11537,21122401,3,3.668936903,1,1.387622432
plant_sample_11-0.65,9,7.358659294,33190396,1084081,84702,8677533,8065,23394021,3,3.853526688,1,1.395908246
plant_sample_11-0.70,9,7.772788851,33190396,747965,56737,6875697,5435,25537846,3,4.061049811,1,1.416927323
plant_sample_11-0.75,9,8.082580997,33190396,525532,38869,5400508,3724,27240601,3,4.2427592,1,1.428839957
plant_sample_11-0.80,9,8.393209891,33190396,325414,23323,3751164,2302,29096975,4,4.41649392,1,1.443527368
plant_sample_11-0.85,9,8.614625418,33190396,193582,13492,2484643,1337,30501201,5,4.557343651,1,1.459237098
plant_sample_11-0.90,9,8.765812707,33190396,108482,7279,1617167,774,31457046,5,4.800933361,1,1.456072351
plant_sample_11-0.95,9,8.878350472,33190396,50281,3270,961741,380,32172586,5,5.275269537,1,1.523684211
plant_sample_11-1.00,9,8.950773621,33190396,17614,1145,526208,143,32641096,7,6.198317015,1,1.664335664
plant_sample_12-0.05,0,1.581364776,30977219,16088868,8718524,9972142,2122243,2661777,2,2.016524935,1,1.758288754
plant_sample_12-0.10,1,1.940079153,33271926,15449468,7954379,12779450,1135539,3839310,2,2.156172918,1,1.610023962
plant_sample_12-0.20,1,2.787096755,33271926,12074109,5634125,14575115,360799,6215634,2,2.455315721,1,1.630938556
plant_sample_12-0.25,2,3.192889675,33271926,10779261,4802607,14711978,240445,7496956,2,2.58081517,1,1.674041881
plant_sample_12-0.30,3,3.708792173,3326868,934465,393396,1447302,15921,925122,3,2.727887476,1,1.756485145
plant_sample_12-0.35,3,4.249939093,33271926,7997348,3154859,13909677,111286,11214280,3,2.87007024,1,1.791546106
plant_sample_12-0.40,4,4.803244814,33271926,6752315,2495400,13067167,80196,13335086,3,3.00861342,1,1.856950471
plant_sample_12-0.45,6,5.357560425,33271926,5603169,1937441,12018181,58076,15557213,3,3.146223626,1,1.92797369
plant_sample_12-0.50,9,5.813541272,33271926,4720678,1542557,11016657,44338,17457021,3,3.261168247,1,1.990752853
plant_sample_12-0.55,9,6.346217038,4449186,502739,153325,1295595,4353,2642434,3,3.402128752,1,2.119917298
plant_sample_12-0.60,9,6.849454342,33271926,2899887,827798,8296168,22971,22025105,3,3.540120692,1,2.133211441
plant_sample_12-0.65,9,7.314944347,33271926,2160838,577189,6869597,16102,24200696,3,3.685552151,1,2.206433983
plant_sample_12-0.70,9,7.734926526,33271926,1535679,385077,5469383,10836,26234409,3,3.844474413,1,2.283868586
plant_sample_12-0.75,9,8.049589946,33271926,1101141,263755,4312745,7484,27832238,3,3.977268538,1,2.326563335
plant_sample_12-0.80,9,8.368840686,33271926,697630,158413,3000795,4496,29555325,4,4.104156399,1,2.37344306
plant_sample_12-0.85,9,8.597156383,33271926,424472,91419,1992809,2613,30842932,4,4.199751707,1,2.433983927
plant_sample_12-0.90,9,8.75166917,33271926,242017,48906,1311890,1447,31710092,4,4.369387677,1,2.477539737
plant_sample_12-0.95,9,8.866111418,33271926,113548,21897,795626,675,32356949,5,4.690967867,1,2.45037037
plant_sample_12-1.00,9,8.939964972,33271926,39140,7460,448725,235,32778706,5,5.337101788,1,2.246808511
plant_sample_13-0.05,0,1.702642497,20497623,10502756,1877798,6907055,1174658,1811906,2,2.239652211,1,1.883388186
plant_sample_13-0.10,1,2.133543707,33248710,14152279,2201643,14194008,841990,3972184,2,2.329547017,1,1.577299018
plant_sample_13-0.15,2,2.581950698,33248710,11650057,1670016,16034878,435562,5055658,2,2.436724682,1,1.423517203
plant_sample_13-0.20,2,3.057879719,33248710,9489985,1296327,17108267,247931,6334107,2,2.555188261,1,1.342994624
plant_sample_13-0.25,2,3.475536615,33248710,7952482,1057987,17482201,163654,7582690,2,2.659199148,1,1.31434612
plant_sample_13-0.30,3,3.994312501,33248710,6428496,835883,17347736,107782,9298038,3,2.788977709,1,1.308428123
plant_sample_13-0.35,3,4.524586969,33248710,5196432,660354,16695626,75362,11216032,3,2.923288351,1,1.312876516
plant_sample_13-0.40,4,5.061246166,33248710,4164095,516256,15670848,54028,13296330,3,3.061138363,1,1.325627452
plant_sample_13-0.45,7,5.59412702,33248710,3301044,397534,14361294,38683,15487054,3,3.204197825,1,1.341131763
plant_sample_13-0.50,9,6.02915253,33248710,2691215,315031,13105495,29385,17364932,3,3.328234378,1,1.356134082
plant_sample_13-0.55,9,6.533919361,33248710,2070098,233524,11458364,21181,19644925,3,3.484243388,1,1.371889901
plant_sample_13-0.60,9,7.009444637,33248710,1554387,168447,9729407,15067,21901095,3,3.647230299,1,1.391318776
plant_sample_13-0.65,9,7.446218936,33248710,1131880,117640,7996047,10483,24067081,3,3.823105092,1,1.406658399
plant_sample_13-0.70,9,7.83856709,33248710,789874,78849,6311983,7127,26101870,3,4.016900869,1,1.417146064
plant_sample_13-0.75,9,8.131581135,33248710,560373,53986,4942587,4953,27708519,3,4.18612419,1,1.438925903
plant_sample_13-0.80,9,8.425596512,33248710,350746,32481,3420597,3026,29450272,3,4.346253008,1,1.442828817
plant_sample_13-0.85,9,8.634813712,33248710,212107,18853,2261676,1788,30757171,4,4.48145004,1,1.441834452
plant_sample_13-0.90,9,8.777221282,33248710,120833,10278,1470829,1031,31644622,5,4.708667697,1,1.44228904
plant_sample_13-0.95,9,8.882690216,33248710,57447,4690,874090,514,32307615,5,5.133675022,1,1.490272374
plant_sample_13-1.00,9,8.95096712,33248710,20134,1634,476226,184,32742805,7,5.960016883,1,1.635869565
plant_sample_14-0.05,1,2.249011853,33292604,10185038,2748228,11533542,6556668,4878770,1,1.862062842,1,1.257205184
plant_sample_14-0.10,1,2.830546758,18382062,4377778,970804,8419058,1802557,3746397,1,1.894505775,1,1.130233884
plant_sample_14-0.15,1,3.423186374,8534918,1583621,308119,4290214,423872,2224690,1,2.008430582,1,1.097310037
plant_sample_14-0.20,2,4.021414846,33292604,4835530,861402,16851798,879613,10681842,1,2.159753398,1,1.087611256
plant_sample_14-0.25,3,4.516860562,33292604,3968408,673517,16302965,543351,12436776,2,2.299277769,1,1.089691562
plant_sample_14-0.30,5,5.098021891,33292604,3159090,514307,15154231,329180,14611465,2,2.475463321,1,1.098954979
plant_sample_14-0.35,9,5.654153727,33292604,2530587,398635,13701712,213110,16810680,2,2.655132147,1,1.111585566
plant_sample_14-0.40,9,6.178240458,33292604,2016457,307993,12110017,142788,18988710,3,2.83392897,1,1.125493739
plant_sample_14-0.45,9,6.661768632,33292604,1593234,235031,10480074,96565,21090457,3,3.012641705,1,1.142629317
plant_sample_14-0.50,9,7.031777388,33292604,1294510,185361,9133920,70177,22763626,3,3.161717641,1,1.158940964
plant_sample_14-0.55,9,7.432885094,33292604,991671,136850,7575790,47719,24649366,3,3.340502707,1,1.180598923
plant_sample_14-0.60,9,7.785189137,33292604,741402,98360,6116109,32029,26377480,3,3.519092776,1,1.201660995
plant_sample_14-0.65,9,8.087835544,33292604,536996,68554,4789703,21170,27922167,3,3.703056536,1,1.225791214
plant_sample_14-0.70,9,8.342345735,33292604,373086,45790,3609688,13616,29276659,3,3.893823788,1,1.248384254
plant_sample_14-0.75,9,8.521185396,33292604,263892,31353,2730754,9049,30271930,3,4.057774886,1,1.269201017
plant_sample_14-0.80,9,8.692139431,33292604,164936,18757,1824181,5304,31285790,3,4.217459781,1,1.30071644
plant_sample_14-0.85,9,8.810012818,33292604,98839,10744,1166231,2959,32016324,4,4.358638211,1,1.32274417
plant_sample_14-0.90,9,8.887686346,33292604,55790,5747,727653,1637,32501628,4,4.568489376,1,1.362858888
plant_sample_14-0.95,9,8.942464729,33292604,26228,2601,411929,778,32848997,5,4.93731444,1,1.404884319
plant_sample_14-1.00,9,8.976022332,33292604,9283,885,214277,267,33063955,6,5.673908072,1,1.4082397
plant_sample_15-0.05,0,1.81665581,33276004,17236982,5189465,9945026,2175942,3751547,2,2.1405755,1,1.792548239
plant_sample_15-0.10,1,2.272226587,33276004,14695612,3835039,12430174,987116,5075644,2,2.22486427,1,1.50666487
plant_sample_15-0.15,1,2.73716787,33276004,12446442,2962109,13855941,523122,6377967,2,2.331196055,1,1.388974274
plant_sample_15-0.20,2,3.223989455,33276004,10458986,2332706,14622270,300401,7825574,2,2.450234334,1,1.346117356
plant_sample_15-0.25,2,3.647414245,33276004,9001119,1922791,14830223,197790,9178953,2,2.554554035,1,1.339385207
plant_sample_15-0.30,3,4.170682784,33276004,7493682,1529333,14612093,127704,10974735,2,2.684670156,1,1.349072856
plant_sample_15-0.35,3,4.711658154,347525,64673,12750,146028,941,135173,2,2.829293012,1,1.398512221
plant_sample_15-0.40,5,5.235288558,33276004,5092835,952357,13068943,59957,14987717,2,2.956445674,1,1.391697383
plant_sample_15-0.45,9,5.760320801,33276004,4119041,735215,11930605,41675,17120651,3,3.097849355,1,1.417972406
plant_sample_15-0.50,9,6.186040878,33276004,3406057,583104,10856479,30777,18921266,3,3.220022716,1,1.442408292
plant_sample_15-0.55,9,6.675688463,33276004,2656212,431554,9466104,21226,21074463,3,3.37169093,1,1.474653727
plant_sample_15-0.60,9,7.13334047,33276004,2017111,310920,8016781,14395,23174358,3,3.529836352,1,1.506634248
plant_sample_15-0.65,9,7.5495735,33276004,1482897,216461,6570573,9665,25165029,3,3.696620219,1,1.542058976
plant_sample_15-0.70,9,7.920669922,33276004,1041602,144308,5173736,6242,27011946,3,3.878939706,1,1.572893303
plant_sample_15-0.75,9,8.195023447,33276004,741348,98959,4045731,4163,28447905,3,4.035872133,1,1.614700937
plant_sample_15-0.80,9,8.46930034,33276004,465344,59559,2793844,2403,29986658,4,4.184483815,1,1.647940075
plant_sample_15-0.85,9,8.663739913,33276004,281842,34325,1842271,1401,31131834,4,4.308755335,1,1.66952177
plant_sample_15-0.90,9,8.795331885,33276004,160609,18482,1195388,792,31905753,4,4.516684123,1,1.734848485
plant_sample_15-0.95,9,8.892010261,33276004,75229,8365,711294,391,32478287,5,4.903844261,1,1.749360614
plant_sample_15-1.00,9,8.954024047,33276004,25968,2924,388894,151,32849528,6,5.669688913,1,2.072847682
plant_sample_16-0.05,0,1.657418516,1997084,1156762,309465,533264,103448,194715,2,2.366906448,2,2.081509551
plant_sample_16-0.10,0,2.059207853,33275096,16928269,3673367,11177033,762074,4333696,2,2.462536972,1,1.741303338
plant_sample_16-0.15,1,2.4834469,33275096,14795414,2695820,12555591,396740,5468697,2,2.570130152,1,1.565942431
plant_sample_16-0.20,2,2.940808435,33275096,12838914,1987036,13359930,227846,6794746,3,2.685919013,1,1.476168114
plant_sample_16-0.25,2,3.348031092,33275096,11349299,1547001,13642578,151259,8079714,3,2.785348781,1,1.448363403
plant_sample_16-0.30,3,3.860445061,33275096,9746491,1169431,13548539,100194,9829082,3,2.90754767,1,1.445286145
plant_sample_16-0.35,3,4.392170345,9832847,2456164,265904,3862017,21006,3478920,3,3.033180848,1,1.447348377
plant_sample_16-0.40,4,4.930729877,33275096,7010516,693070,12310173,51252,13855510,3,3.157263996,1,1.476020448
plant_sample_16-0.45,8,5.471215801,33275096,5820325,527767,11330025,37279,16041765,3,3.284363274,1,1.50513694
plant_sample_16-0.50,9,5.915381461,33275096,4912582,416126,10384607,28463,17905778,3,3.394091948,1,1.531075431
plant_sample_16-0.55,9,6.432406867,33275096,3925960,308059,9132135,20542,20155905,3,3.530232525,1,1.570684451
plant_sample_16-0.60,9,6.921783306,33275096,3052182,222230,7800079,14577,22370892,3,3.669862446,1,1.609727653
plant_sample_16-0.65,9,7.372612809,33275096,2294557,155511,6450205,10188,24486856,3,3.817903462,1,1.651452689
plant_sample_16-0.70,9,7.778799136,33275096,1650474,104333,5124985,6833,26463773,3,3.979224329,1,1.695741256
plant_sample_16-0.75,9,8.082942691,33275096,1197032,72078,4036738,4701,28011511,3,4.117878594,1,1.759625612
plant_sample_16-0.80,9,8.391337173,33275096,764807,43521,2809239,2858,29679642,3,4.248001683,1,1.808957313
plant_sample_16-0.85,9,8.612149218,33275096,469878,25254,1866128,1666,30925005,3,4.35670222,1,1.867947179
plant_sample_16-0.90,9,8.761526368,33275096,274418,13998,1223974,943,31766847,4,4.540121767,1,1.899257688
plant_sample_16-0.95,9,8.871705614,33275096,134831,6312,738299,452,32394339,5,4.865711588,1,1.946902655
plant_sample_16-1.00,9,8.942872231,33275096,49707,2175,415708,158,32802307,5,5.506016242,1,2.088607595
plant_sample_17-0.05,1,1.74804784,33258798,16458977,3089408,11473806,2047915,3116826,2,2.170339729,1,1.822835909
plant_sample_17-0.10,1,2.177484015,33258798,13694098,2131217,14349692,929682,4199497,2,2.259081937,1,1.544008596
plant_sample_17-0.15,2,2.626331745,33258798,11287576,1555440,16082861,488310,5328360,2,2.366102586,1,1.422209252
plant_sample_17-0.20,2,3.104839778,33258798,9197181,1171702,17063802,278249,6651102,2,2.485129574,1,1.370664405
plant_sample_17-0.25,2,3.525254701,33258798,7701809,941086,17372966,182913,7933425,2,2.589472114,1,1.36093662
plant_sample_17-0.30,3,4.047933031,33258798,6218775,732313,17169646,119479,9683248,2,2.720338148,1,1.373145072
plant_sample_17-0.35,3,4.582096623,33258798,5009267,572737,16471237,82944,11628917,3,2.854717773,1,1.400258005
plant_sample_17-0.40,5,5.120652827,33258798,3995803,444658,15418451,58820,13720297,3,2.993244393,1,1.428935736
plant_sample_17-0.45,8,5.654268203,33258798,3149643,341137,14089785,41924,15914457,3,3.136721675,1,1.464936552
plant_sample_17-0.50,9,6.08884368,33258798,2551558,269740,12830043,31664,17785361,3,3.26190754,1,1.497315563
plant_sample_17-0.55,9,6.591079389,33258798,1946295,199531,11185966,22532,20047730,3,3.418630631,1,1.537679744
plant_sample_17-0.60,9,7.061497352,33258798,1448207,143378,9472541,15887,22270706,3,3.582184759,1,1.577075596
plant_sample_17-0.65,9,7.491555407,33258798,1044456,99708,7758545,11041,24398898,3,3.755777404,1,1.626301965
plant_sample_17-0.70,9,7.876132986,33258798,722562,66221,6101287,7324,26387715,3,3.948342538,1,1.654833424
plant_sample_17-0.75,9,8.161033571,33258798,508639,45132,4766365,4970,27944234,3,4.113898327,1,1.692152918
plant_sample_17-0.80,9,8.446362313,33258798,316583,27222,3288522,2991,29624997,3,4.273754592,1,1.739886326
plant_sample_17-0.85,9,8.648967741,33258798,189847,15707,2169635,1731,30880549,4,4.412230629,1,1.77700751
plant_sample_17-0.90,9,8.786312031,33258798,107432,8463,1404884,965,31733239,4,4.634300768,1,1.936787565
plant_sample_17-0.95,9,8.887660703,33258798,50911,3786,830759,452,32366833,5,5.057924139,1,2.017699115
plant_sample_17-1.00,9,8.953061112,33258798,17874,1299,449668,191,32781227,7,5.888922494,1,2.12565445
plant_sample_18-0.05,0,1.754739761,33246400,17679154,4108492,10097891,1907344,3414263,2,2.245175255,1,1.892236534
plant_sample_18-0.10,1,2.211892626,33246400,14865841,3012549,12813174,855168,4640430,2,2.324812104,1,1.566115664
plant_sample_18-0.15,1,2.680991566,33246400,12385308,2314462,14494745,447503,5864778,2,2.430101806,1,1.430193764
plant_sample_18-0.20,2,3.173538609,33246400,10210446,1821985,15483426,255930,7249106,2,2.550410484,1,1.368577345
plant_sample_18-0.25,2,3.600626865,33246400,8637063,1502374,15839328,169623,8556295,2,2.656389274,1,1.349970228
plant_sample_18-0.30,3,4.126062371,33246400,7045016,1195288,15739593,112088,10308237,2,2.787762555,1,1.348449433
plant_sample_18-0.35,3,4.658211686,33246400,5726605,949207,15172389,79039,12229254,2,2.922814001,1,1.3587596
plant_sample_18-0.40,5,5.191383639,33246400,4606216,744940,14268648,56777,14277700,3,3.061536103,1,1.373883791
plant_sample_18-0.45,9,5.716878128,33246400,3657677,574785,13100543,40893,16412620,3,3.20468289,1,1.392609982
plant_sample_18-0.50,9,6.143910679,33246400,2981548,456438,11969903,31381,18231114,3,3.328888797,1,1.412447022
plant_sample_18-0.55,9,6.636193513,33246400,2286541,338264,10485807,22547,20422007,3,3.48409903,1,1.437397436
plant_sample_18-0.60,9,7.097437768,33246400,1709910,243525,8919295,15995,22574504,3,3.647151036,1,1.465395436
plant_sample_18-0.65,9,7.518695829,33246400,1238400,169357,7340964,11163,24632385,3,3.821036038,1,1.489205411
plant_sample_18-0.70,9,7.895680254,33246400,859699,112992,5802331,7450,26556436,3,4.015521521,1,1.513959732
plant_sample_18-0.75,9,8.175804448,33246400,605912,77047,4549557,5094,28068300,3,4.184056382,1,1.556537102
plant_sample_18-0.80,9,8.45605049,33246400,376851,45948,3151756,3056,29701593,4,4.345457897,1,1.564463351
plant_sample_18-0.85,9,8.655039282,33246400,225584,26602,2083247,1792,30926966,4,4.475714114,1,1.611049107
plant_sample_18-0.90,9,8.790109756,33246400,127403,14413,1355184,985,31756667,5,4.702300942,1,1.593908629
plant_sample_18-0.95,9,8.890154693,33246400,59087,6500,806604,491,32375396,5,5.136194465,1,1.633401222
plant_sample_18-1.00,9,8.954495976,33246400,20262,2176,442622,191,32778528,7,5.997216587,1,1.727748691
plant_sample_19-0.05,0,1.556611936,33246222,18993046,4267613,9087837,1963276,3053107,2,2.13922873,1,1.778627661
plant_sample_19-0.10,1,1.968592492,33246222,16440239,3332670,11654113,909763,4164957,2,2.223060648,1,1.496543605
plant_sample_19-0.15,1,2.41126309,33246222,14097646,2667526,13279725,478358,5327437,2,2.333096732,1,1.396585821
plant_sample_19-0.20,2,2.890846846,33246222,11955180,2147060,14281371,271951,6678666,2,2.457699754,1,1.363973657
plant_sample_19-0.25,2,3.317098917,33246222,10343205,1789121,14692363,177748,7974947,2,2.568906649,1,1.358912618
plant_sample_19-0.30,2,3.851812335,33246222,8639223,1434195,14700246,115075,9734063,2,2.705809345,1,1.364701282
plant_sample_19-0.35,3,4.401293506,33246222,7160046,1142864,14270631,79514,11680014,2,2.844483611,1,1.377442966
plant_sample_19-0.40,5,4.957090884,33246222,5858521,898268,13512665,56164,13764197,2,2.986571561,1,1.391549747
plant_sample_19-0.45,8,5.508778712,33246222,4722160,694155,12486830,39950,15944671,2,3.13244074,1,1.40893617
plant_sample_19-0.50,9,5.95908699,33246222,3888193,551521,11474134,30323,17803084,2,3.258789988,1,1.424265409
