Sample name,Proportion classified,Precision reads,Precision taxa,Recall reads,Recall taxa,F1 score reads,F1 score taxa,Mean F1 score,L1 distance,Aitchisons distance,Robust Aitchisons distance,Weighted unifrac distance raw,Weighted unifrac distance relative abundance,Unweighted unifrac distance raw,Unweighted unifrac distance relative abundance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Faith's phylogenetic diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness
ani99_cLOW_stFalse_r1-kraken2_refseqV205-0.00_filtered_0.90,0.942140311,0.651416645,0.772727273,0.61372588,0.723404255,0.632009826,0.747252747,0.689631287,10005644,71.76125842,5.513848857,14.32006585,12.12,0.118195956,0.172248804,0.367990174,0.375314028,0.913118799,4.574433193,283.5,88,0.294758116,0.708178902,0.130795111
ani99_cLOW_stFalse_r1-kraken2_refseqV205-0.00_filtered_0.95,0.914913536,0.649807105,0.776470588,0.594517317,0.70212766,0.620933849,0.737430168,0.679182008,10162309,72.5387011,5.470800599,15.63476692,14.59263158,0.133748056,0.19138756,0.379066151,0.394224368,0.908185368,4.470289687,278.5,85,0.303011281,0.697459358,0.128135414
ani99_cLOW_stFalse_r1-kraken2_refseqV205-0.00_filtered_1.00,0.911072752,0.651001911,0.78313253,0.593110103,0.691489362,0.620709078,0.734463277,0.677586177,10147940,72.35678151,5.343097409,15.52784024,14.59263158,0.155520995,0.19138756,0.379290922,0.395553442,0.907419136,4.44578263,271.5,83,0.304272994,0.697373354,0.130136966
ani99_cLOW_stFalse_r2-kraken2_refseqV205-0.00_filtered_0.05,0.994101784,0.774522737,0.04249668,0.769954434,0.703296703,0.772231829,0.080150282,0.426191056,6358699,110.6973711,2.889329384,15.54040501,16.89250614,0.890952556,0.109452736,0.227768171,0.227097634,0.905206724,4.54279813,2689,1603.631579,0.307918464,0.430331599,0.007004828
ani99_cLOW_stFalse_r2-kraken2_refseqV205-0.00_filtered_0.10,0.989388426,0.778212494,0.097116844,0.769954434,0.703296703,0.77406144,0.170666667,0.472364053,6292712,99.35461107,2.889329384,15.72082966,16.89250614,0.75455298,0.109452736,0.22593856,0.225052088,0.904302075,4.486536064,1178,688.0769231,0.309365509,0.479119132,0.015856673
ani99_cLOW_stFalse_r2-kraken2_refseqV205-0.00_filtered_0.15,0.986200639,0.780727982,0.154216867,0.769954434,0.703296703,0.775303783,0.252964427,0.514134105,6248083,95.38650041,2.889329384,15.95947533,16.89250614,0.667600897,0.109452736,0.224696217,0.223677024,0.903684275,4.454398039,862,428.125,0.310357054,0.5121783,0.025018122
ani99_cLOW_stFalse_r2-kraken2_refseqV205-0.00_filtered_0.20,0.978414137,0.78694124,0.208469055,0.769954434,0.703296703,0.778355168,0.32160804,0.549981604,6139072,92.26957206,2.889329384,15.78228021,16.89250614,0.591597796,0.109452736,0.221644832,0.22031438,0.902180932,4.40648768,696,309,0.312767387,0.533337823,0.03329953
ani99_cLOW_stFalse_r2-kraken2_refseqV205-0.00_filtered_0.25,0.977041708,0.788046639,0.252964427,0.769954434,0.703296703,0.778895489,0.372093023,0.575494256,6119858,90.60365189,2.889329384,15.84754925,17.46068796,0.544546851,0.109452736,0.221104511,0.21972319,0.9019061,4.391521032,621,253.6,0.313205228,0.550109554,0.04029373
ani99_cLOW_stFalse_r2-kraken2_refseqV205-0.00_filtered_0.30,0.975173064,0.789556708,0.297674419,0.769954434,0.703296703,0.779632376,0.418300654,0.598966515,6093697,88.92305335,2.889329384,15.92960348,17.46068796,0.490549828,0.109452736,0.220367624,0.218915573,0.901530571,4.373794244,552,215.25,0.313803308,0.564492176,0.047234587
ani99_cLOW_stFalse_r2-kraken2_refseqV205-0.00_filtered_0.35,0.973979921,0.790523929,0.351648352,0.769954434,0.703296703,0.780103613,0.468864469,0.624484041,6076993,87.72157415,2.889329384,15.99264558,17.46068796,0.435238095,0.109452736,0.219896387,0.218398283,0.901289624,4.362427481,495,182.3333333,0.314186245,0.581053117,0.055662897
ani99_cLOW_stFalse_r2-kraken2_refseqV205-0.00_filtered_0.40,0.972807564,0.791476612,0.402515723,0.769954434,0.703296703,0.780567196,0.512,0.646283598,6060580,86.20808222,2.889329384,16.00778207,17.46068796,0.391170431,0.109452736,0.219432804,0.217888769,0.901051846,4.350700917,457,159,0.314563905,0.59493649,0.063561652
ani99_cLOW_stFalse_r2-kraken2_refseqV205-0.00_filtered_0.45,0.971956135,0.792169941,0.450704225,0.769954434,0.703296703,0.780904221,0.549356223,0.665130222,6048660,84.66423286,2.889329384,16.00751592,17.46068796,0.349889625,0.109452736,0.219095779,0.217522884,0.900878535,4.341658398,421,142,0.314838877,0.607246428,0.071046706
ani99_cLOW_stFalse_r2-kraken2_refseqV205-0.00_filtered_0.50,0.970661706,0.793226342,0.5,0.769954434,0.703296703,0.781417157,0.584474886,0.682946022,6030538,83.13423306,2.889329384,16.10119717,17.46068796,0.324541284,0.109452736,0.218582843,0.216966946,0.90061459,4.330066432,404,128,0.315257463,0.618580919,0.078608117
ani99_cLOW_stFalse_r2-kraken2_refseqV205-0.00_filtered_0.55,0.968262277,0.795192019,0.566371681,0.769954434,0.703296703,0.782369752,0.62745098,0.704910366,5996946,80.71748304,2.889329384,16.27164276,17.46068796,0.194254446,0.109452736,0.217630248,0.215951074,0.900122954,4.309806015,333.5,113,0.316035909,0.631919784,0.088604518
ani99_cLOW_stFalse_r2-kraken2_refseqV205-0.00_filtered_0.60,0.966584419,0.796572363,0.64,0.769954434,0.703296703,0.783037257,0.670157068,0.726597162,5973456,77.96410278,2.889329384,16.36085536,17.46068796,0.159771755,0.109452736,0.216962743,0.215260805,0.899776716,4.294684485,318.5,100,0.316582929,0.646414426,0.099777213
ani99_cLOW_stFalse_r2-kraken2_refseqV205-0.00_filtered_0.65,0.966151705,0.796929127,0.673684211,0.769954434,0.703296703,0.783209589,0.688172043,0.735690816,5967398,76.58048607,2.889329384,16.36710147,17.46068796,0.137628111,0.109452736,0.216790411,0.215083076,0.899686985,4.290104811,309.5,95,0.316724501,0.652998341,0.104934696
ani99_cLOW_stFalse_r2-kraken2_refseqV205-0.00_filtered_0.70,0.965776419,0.797238801,0.695652174,0.769954434,0.703296703,0.783359111,0.699453552,0.741406332,5962144,75.59717319,2.889329384,16.38867317,17.46068796,0.129985229,0.109452736,0.216640889,0.214928805,0.899609087,4.286349238,306.5,92,0.316847383,0.657056569,0.108272402
ani99_cLOW_stFalse_r2-kraken2_refseqV205-0.00_filtered_0.75,0.965198276,0.797716338,0.703296703,0.769954434,0.703296703,0.783589568,0.703296703,0.743443136,5954050,75.05948081,2.889329384,16.44032774,17.46068796,0.124814264,0.109452736,0.216410432,0.214691469,0.899489144,4.281640011,304.5,91,0.317036583,0.65792488,0.109331583
ani99_cLOW_stFalse_r2-kraken2_refseqV205-0.00_filtered_0.80,0.965187561,0.797714093,0.7,0.76994372,0.692307692,0.783582936,0.696132597,0.739857767,5954200,75.28367662,2.73929701,16.44139534,17.46068796,0.127786033,0.109452736,0.216417064,0.214698189,0.899486913,4.281488818,303.5,90,0.317040079,0.659517206,0.110543924
ani99_cLOW_stFalse_r2-kraken2_refseqV205-0.00_filtered_0.85,0.965187561,0.797714093,0.7,0.76994372,0.692307692,0.783582936,0.696132597,0.739857767,5954200,75.28367662,2.73929701,16.44139534,17.46068796,0.127786033,0.109452736,0.216417064,0.214698189,0.899486913,4.281488818,303.5,90,0.317040079,0.659517206,0.110543924
ani99_cLOW_stFalse_r2-kraken2_refseqV205-0.00_filtered_0.90,0.965187561,0.797714093,0.7,0.76994372,0.692307692,0.783582936,0.696132597,0.739857767,5954200,75.28367662,2.73929701,16.44139534,17.46068796,0.127786033,0.109452736,0.216417064,0.214698189,0.899486913,4.281488818,303.5,90,0.317040079,0.659517206,0.110543924
ani99_cLOW_stFalse_r2-kraken2_refseqV205-0.00_filtered_0.95,0.965187561,0.797714093,0.7,0.76994372,0.692307692,0.783582936,0.696132597,0.739857767,5954200,75.28367662,2.73929701,16.44139534,17.46068796,0.127786033,0.109452736,0.216417064,0.214698189,0.899486913,4.281488818,303.5,90,0.317040079,0.659517206,0.110543924
ani99_cLOW_stFalse_r2-kraken2_refseqV205-0.00_filtered_1.00,0.965021204,0.797851608,0.707865169,0.76994372,0.692307692,0.783649274,0.7,0.741824637,5951871,74.87133344,2.73929701,16.43483941,17.46068796,0.130757801,0.109452736,0.216350726,0.214630157,0.899452285,4.279822975,302.5,89,0.317094662,0.66090166,0.111747493
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00_filtered_0.05,0.990843999,0.800616776,0.080882353,0.793286328,0.831932773,0.796934695,0.147431124,0.47218291,5659798,102.4348913,4.081500513,3.54984557,8.25,0.848857266,0.12716763,0.203065305,0.200141711,0.931460433,5.046254727,2296,1278.139535,0.261823707,0.491962945,0.011920027
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00_filtered_0.10,0.984648641,0.805654215,0.151607963,0.793286328,0.831932773,0.799422438,0.256476684,0.527949561,5573063,91.83802628,4.081500513,3.819189568,8.25,0.69173263,0.12716763,0.200577562,0.195934399,0.930598993,4.993659728,1114,664.55,0.263453169,0.534027613,0.02206587
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00_filtered_0.15,0.979613069,0.809795575,0.221973094,0.793286328,0.831932773,0.801455941,0.350442478,0.57594921,5502565,86.50285078,4.081500513,4.07432342,8.666666667,0.586674528,0.12716763,0.198544059,0.192531065,0.929885464,4.948642996,825,452,0.264800088,0.562288295,0.031978425
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00_filtered_0.20,0.967560281,0.819883105,0.288629738,0.793286328,0.831932773,0.806365462,0.428571429,0.617468445,5333826,82.2640223,4.081500513,4.816998366,8.666666667,0.490552326,0.12716763,0.193634538,0.18587637,0.928159283,4.874217103,665,344,0.268037955,0.578743721,0.040582166
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00_filtered_0.25,0.964144781,0.822787556,0.344947735,0.793286328,0.831932773,0.807767671,0.487684729,0.6477262,5286009,79.46578108,4.081500513,4.993596091,9.361111111,0.406435224,0.12716763,0.192232329,0.184361681,0.92765053,4.843610909,567.5,288,0.268984268,0.59322304,0.048159586
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00_filtered_0.30,0.929388418,0.847567863,0.390438247,0.787719755,0.823529412,0.816548651,0.52972973,0.67313919,4955284,77.76116553,3.950524365,8.008742485,10.30555556,0.355760369,0.106508876,0.183451349,0.174948131,0.922645613,4.71865848,518.5,251,0.27813191,0.591937866,0.051504044
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00_filtered_0.35,0.928385918,0.848483093,0.445454545,0.787719755,0.823529412,0.816973146,0.578171091,0.697572119,4941249,76.41319427,3.950524365,8.102807794,10.83333333,0.3003003,0.116959064,0.183026854,0.174496135,0.922478723,4.708507842,475.5,220,0.278431122,0.60510091,0.058634928
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00_filtered_0.40,0.923239203,0.85321307,0.521276596,0.787719755,0.823529412,0.81915942,0.638436482,0.728797951,4869195,73.8150869,3.950524365,8.611475608,10.83333333,0.244324324,0.116959064,0.18084058,0.172168518,0.921632022,4.677201059,438.5,188,0.279946863,0.619120531,0.06787401
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00_filtered_0.45,0.913814416,0.862012835,0.601226994,0.787719755,0.823529412,0.82319346,0.695035461,0.75911446,4737248,69.65668591,3.950524365,9.099586396,12.16666667,0.193771626,0.116959064,0.17680654,0.167869976,0.920035039,4.617566346,409.5,163,0.282784346,0.628349049,0.076720719
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00_filtered_0.50,0.911438916,0.864259515,0.666666667,0.787719755,0.823529412,0.824216509,0.736842105,0.780529307,4703991,66.44996537,3.950524365,9.117901531,12.16666667,0.158844765,0.116959064,0.175783491,0.166774165,0.919620231,4.597934345,391.5,147,0.283516504,0.638631055,0.084632255
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00_filtered_0.55,0.902572986,0.872749093,0.695035461,0.787719755,0.823529412,0.828057332,0.753846154,0.790951743,4579868,64.3741638,3.950524365,10.16819899,12.16666667,0.140221402,0.116959064,0.171942668,0.162635316,0.918097401,4.555172495,382.5,141,0.286189472,0.638019431,0.086593083
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00_filtered_0.60,0.902281486,0.873031052,0.725925926,0.787719755,0.823529412,0.828184221,0.771653543,0.799918882,4575787,63.46248333,3.950524365,10.15782076,12.16666667,0.122961104,0.116959064,0.171815779,0.162497873,0.918044559,4.552238065,374.5,135,0.286281644,0.6432608,0.090383352
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00_filtered_0.65,0.896052485,0.879100018,0.748091603,0.787719755,0.823529412,0.830905011,0.784,0.807452505,4488581,61.20524522,3.950524365,10.03191972,10.93421053,0.10955414,0.116959064,0.169094989,0.15961291,0.916935646,4.518365988,368.5,131,0.28821186,0.642413514,0.091899682
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00_filtered_0.70,0.895940485,0.879209912,0.759689922,0.787719755,0.823529412,0.830954095,0.790322581,0.810638338,4487013,60.59352662,3.950524365,10.02994727,10.93421053,0.104993598,0.116959064,0.169045905,0.159561822,0.916914888,4.517045725,366.5,129,0.288247824,0.644258924,0.093301168
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00_filtered_0.75,0.895923557,0.879218552,0.763779528,0.787712613,0.81512605,0.83095398,0.788617886,0.809785933,4486976,60.65101442,3.923212143,10.03008652,10.93421053,0.105263158,0.116959064,0.16904602,0.159561242,0.916911748,4.516790049,364.5,127,0.288253224,0.646300449,0.094766896
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00_filtered_0.80,0.84026862,0.937453326,0.776,0.787712613,0.81512605,0.856084382,0.795081967,0.825583175,3707807,58.50976563,3.923212143,7.483360174,9.719298246,0.100645161,0.106508876,0.143915618,0.139650933,0.90984873,4.45297164,362.5,125,0.300255175,0.6392635,0.088739738
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00_filtered_0.85,0.840265763,0.937456514,0.782258065,0.787712613,0.81512605,0.856085712,0.798353909,0.827219811,3707767,58.39802176,3.923212143,7.483693598,9.719298246,0.098318241,0.106508876,0.143914288,0.139650148,0.909848117,4.452920106,361.5,124,0.30025617,0.640321312,0.089454772
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00_filtered_0.90,0.840265763,0.937456514,0.782258065,0.787712613,0.81512605,0.856085712,0.798353909,0.827219811,3707767,58.39802176,3.923212143,7.483693598,9.719298246,0.098318241,0.106508876,0.143914288,0.139650148,0.909848117,4.452920106,361.5,124,0.30025617,0.640321312,0.089454772
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00_filtered_0.95,0.840209763,0.937518995,0.801652893,0.787712613,0.81512605,0.856111763,0.808333333,0.832222548,3706983,57.69951547,3.923212143,7.483607045,9.719298246,0.096732026,0.106508876,0.143888237,0.139634758,0.909836102,4.452126607,354.5,121,0.300276102,0.643476602,0.091660443
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00_filtered_1.00,0.839909406,0.93750439,0.806722689,0.787418755,0.806722689,0.855932094,0.806722689,0.831327392,3711006,58.18793363,3.877063968,7.518622462,9.719298246,0.092226614,0.106508876,0.144067906,0.139902045,0.909771727,4.449054507,350.5,119,0.300383229,0.645275141,0.093134458
ani99_cLOW_stFalse_r4-kraken2_refseqV205-0.00_filtered_0.05,0.997675214,0.74895491,0.061188811,0.74721375,0.760869565,0.748083316,0.113268608,0.430675962,7045467,120.0783441,5.507018961,8.36996476,6.203125,0.86262999,0.110638298,0.251916684,0.251164505,0.949952466,5.424190481,2946,1789.006711,0.223740535,0.504818461,0.011643942
ani99_cLOW_stFalse_r4-kraken2_refseqV205-0.00_filtered_0.10,0.995666928,0.750465571,0.115511551,0.74721375,0.760869565,0.74883613,0.200573066,0.474704598,7017351,111.3604271,5.507018961,8.40846237,6.203125,0.74706609,0.110638298,0.25116387,0.249903895,0.94975054,5.401108568,1584,931.0769231,0.224178517,0.549555714,0.021892972
ani99_cLOW_stFalse_r4-kraken2_refseqV205-0.00_filtered_0.15,0.990067499,0.754709907,0.168,0.74721375,0.760869565,0.750943121,0.275229358,0.51308624,6938959,107.0090655,5.507018961,8.55323638,5.230164159,0.671084337,0.042553191,0.249056879,0.247313615,0.949193145,5.363604712,1210,633.1428571,0.225413908,0.577494704,0.031491813
ani99_cLOW_stFalse_r4-kraken2_refseqV205-0.00_filtered_0.20,0.982446069,0.760564649,0.234375,0.74721375,0.760869565,0.75383009,0.358361775,0.556095933,6832259,103.235812,5.507018961,8.662181552,5.230164159,0.586363636,0.042553191,0.24616991,0.244443836,0.948410745,5.312080644,955,451,0.227140062,0.60314143,0.043267593
ani99_cLOW_stFalse_r4-kraken2_refseqV205-0.00_filtered_0.25,0.980661926,0.761948364,0.288461538,0.74721375,0.760869565,0.754509126,0.418326693,0.58641791,6807281,101.3697817,5.507018961,8.701933466,5.230164159,0.498161765,0.042553191,0.245490874,0.243963813,0.948223891,5.296886818,781,364.6666667,0.227549658,0.622592228,0.05306024
ani99_cLOW_stFalse_r4-kraken2_refseqV205-0.00_filtered_0.30,0.979133211,0.763137989,0.340909091,0.74721375,0.760869565,0.755091921,0.470852018,0.61297197,6785879,99.58258674,5.507018961,8.719258063,5.230164159,0.445872801,0.042553191,0.244908079,0.243594823,0.948062509,5.282922362,704,309,0.227903088,0.639053922,0.062512708
ani99_cLOW_stFalse_r4-kraken2_refseqV205-0.00_filtered_0.35,0.977797997,0.764180078,0.403846154,0.74721375,0.760869565,0.755601685,0.527638191,0.641619938,6767186,97.68334469,5.507018961,8.735956737,5.230164159,0.392433234,0.042553191,0.244398315,0.243271961,0.947920879,5.270530047,639,260.3333333,0.228212821,0.656979357,0.073852127
ani99_cLOW_stFalse_r4-kraken2_refseqV205-0.00_filtered_0.40,0.976642925,0.765083871,0.486111111,0.74721375,0.760869565,0.756043229,0.593220339,0.674631784,6751015,95.30731119,5.507018961,8.764874793,5.230164159,0.308277027,0.042553191,0.243956771,0.242992408,0.947797799,5.259030854,557,216,0.228481602,0.67815695,0.088686484
ani99_cLOW_stFalse_r4-kraken2_refseqV205-0.00_filtered_0.45,0.974759782,0.76656194,0.561497326,0.74721375,0.760869565,0.756764196,0.646153846,0.701459021,6724651,92.49754924,5.507018961,8.784817546,5.597811218,0.252737226,0.042553191,0.243235804,0.242565162,0.947596638,5.243118135,513,187,0.228920927,0.6947385,0.102046764
ani99_cLOW_stFalse_r4-kraken2_refseqV205-0.00_filtered_0.50,0.974749854,0.766569748,0.576923077,0.74721375,0.760869565,0.756768001,0.65625,0.706509001,6724512,92.39223985,5.507018961,8.784738802,5.597811218,0.19784525,0.042553191,0.243231999,0.242562914,0.94759557,5.242971561,475.5,182,0.228923175,0.698337103,0.104848111
ani99_cLOW_stFalse_r4-kraken2_refseqV205-0.00_filtered_0.55,0.967706781,0.772148924,0.603448276,0.74721375,0.760869565,0.759476724,0.673076923,0.716276823,6625909,90.52291217,5.507018961,8.88825052,5.227906977,0.18018018,0.042553191,0.240523276,0.241043199,0.946857393,5.209794361,464.5,174,0.230529748,0.69996425,0.108145361
ani99_cLOW_stFalse_r4-kraken2_refseqV205-0.00_filtered_0.60,0.966477709,0.772881065,0.65,0.746972321,0.753623188,0.759705861,0.697986577,0.728846219,6615462,89.41522267,4.953815804,8.87692517,5.227906977,0.155118925,0.042553191,0.240294139,0.24113236,0.946722679,5.199631866,447.5,160,0.230821518,0.710145169,0.117310703
ani99_cLOW_stFalse_r4-kraken2_refseqV205-0.00_filtered_0.65,0.965651995,0.773541943,0.675324675,0.746972321,0.753623188,0.760024992,0.712328767,0.73617688,6603902,88.33367593,4.953815804,8.855800779,5.227906977,0.14270724,0.042553191,0.239975008,0.24103914,0.946631938,5.193168877,440.5,154,0.2310179,0.714644478,0.121674017
ani99_cLOW_stFalse_r4-kraken2_refseqV205-0.00_filtered_0.70,0.964835066,0.774196904,0.688741722,0.746972321,0.753623188,0.760340991,0.719723183,0.740032087,6592465,87.55720052,4.953815804,8.850749385,4.905684755,0.120819849,0.042553191,0.239659009,0.240946755,0.946541957,5.18698105,426.5,151,0.231212522,0.71659174,0.12388251
ani99_cLOW_stFalse_r4-kraken2_refseqV205-0.00_filtered_0.75,0.964835066,0.774196904,0.688741722,0.746972321,0.753623188,0.760340991,0.719723183,0.740032087,6592465,87.55720052,4.953815804,8.850749385,4.905684755,0.120819849,0.042553191,0.239659009,0.240946755,0.946541957,5.18698105,426.5,151,0.231212522,0.71659174,0.12388251
ani99_cLOW_stFalse_r4-kraken2_refseqV205-0.00_filtered_0.80,0.962983923,0.775611783,0.695945946,0.746901678,0.746376812,0.760986037,0.72027972,0.740632879,6568527,87.23745026,4.827011572,8.802805953,5.252906977,0.119176598,0.042553191,0.239013963,0.240810553,0.946339614,5.176276658,423.5,148,0.23164964,0.717984623,0.125917037
ani99_cLOW_stFalse_r4-kraken2_refseqV205-0.00_filtered_0.85,0.962861638,0.775622009,0.708333333,0.746816678,0.739130435,0.760946838,0.723404255,0.742175547,6569195,87.27883886,4.749922368,8.808023488,5.252906977,0.116100767,0.042553191,0.239053162,0.240884971,0.946325992,5.174971333,415.5,144,0.231678973,0.721760874,0.129381888
ani99_cLOW_stFalse_r4-kraken2_refseqV205-0.00_filtered_0.90,0.962385352,0.775510964,0.706293706,0.746340392,0.731884058,0.76064611,0.71886121,0.73975366,6575863,87.88279859,4.479991862,8.796745226,5.252906977,0.118291347,0.042553191,0.23935389,0.2413259,0.946273098,5.171383965,414.5,143,0.231793086,0.722273309,0.130158388
